PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
346099,85,False,4,00,0,0 of 2,a;f
600789,8,False,3,01,0,NULL,
371301,69,False,2,02,0,0 of 2,b;a
163980,38,False,2,03,0,0 of 1,b
510702,13,False,1,04,1,0 of 2,b;f
943019,90,False,2,05,1,NULL,
643093,91,False,3,06,1,NULL,
755956,86,False,1,07,1,NULL,
783718,93,False,4,08,2,NULL,
791319,32,False,1,09,2,0 of 2,b;l
271466,80,False,4,10,2,0 of 2,f;b
783928,20,False,1,11,2,NULL,
591957,55,False,1,12,3,0 of 1,f
417485,71,True,1,13,3,NULL,
997534,14,False,4,14,3,0 of 2,l;a
815802,48,False,2,15,3,NULL,
394849,62,False,4,16,4,0 of 1,f
127620,95,False,1,17,4,0 of 1,b
709445,4,False,1,18,4,NULL,
744050,31,False,4,19,4,0 of 1,a
297147,11,False,3,20,5,NULL,
32874,24,False,2,21,5,NULL,
3490,76,False,4,22,5,NULL,
563182,36,True,3,23,5,0 of 2,b;l
596054,26,False,2,24,6,NULL,
58780,89,False,3,25,6,0 of 1,l
908073,59,True,4,26,6,NULL,
912314,94,False,3,27,6,0 of 1,f
880390,35,False,4,28,7,0 of 1,l
75190,51,False,4,29,7,0 of 2,f;l
99099,12,False,4,30,7,0 of 1,b
977090,2,False,4,31,7,0 of 1,b
945112,79,False,3,32,8,0 of 1,b
130336,68,False,4,33,8,0 of 1,b
879928,47,False,4,34,8,0 of 2,l;a
405731,46,False,2,35,8,0 of 1,l
185218,7,False,4,36,9,0 of 1,b
174099,67,False,1,37,9,NULL,
633699,37,False,1,38,9,0 of 2,l;b
672395,39,False,3,39,9,NULL,
50382,65,False,2,40,10,0 of 2,b;a
923574,5,False,3,41,10,NULL,
9039,97,False,2,42,10,0 of 2,a;f
182304,9,False,2,43,10,NULL,
2828,27,False,3,44,11,NULL,
461173,41,False,1,45,11,0 of 2,l;a
566362,34,False,1,46,11,NULL,
828141,82,False,1,47,11,0 of 1,b
207612,23,False,3,48,12,NULL,
665614,96,True,1,49,12,0 of 1,f
411368,99,False,2,50,12,0 of 1,l
307986,25,False,2,51,12,0 of 1,a
128983,40,False,4,52,13,0 of 1,f
832879,81,False,2,53,13,NULL,
535646,70,False,3,54,13,NULL,
911352,63,False,1,55,13,NULL,
933787,1,False,1,56,14,NULL,
804130,29,False,3,57,14,NULL,
632436,49,False,3,58,14,0 of 2,a;b
858687,17,False,2,59,14,NULL,
103031,66,False,3,60,15,0 of 1,l
493552,54,True,3,61,15,0 of 1,l
972993,78,False,1,62,15,NULL,
865578,64,True,1,63,15,0 of 2,a;b
356372,33,False,2,64,16,0 of 1,b
576870,22,False,1,65,16,NULL,
670809,28,False,3,66,16,0 of 1,f
349578,53,True,2,67,16,0 of 1,a
201733,57,False,2,68,17,0 of 1,a
241843,72,True,1,69,17,0 of 1,a
361563,44,False,3,70,17,NULL,
126101,92,False,1,71,17,0 of 2,l;f
813616,60,False,4,72,18,0 of 1,f
121833,98,False,2,73,18,NULL,
195948,73,False,3,74,18,NULL,
639930,88,False,4,75,18,0 of 2,l;b
271294,6,False,4,76,19,0 of 1,a
25775,83,False,1,77,19,NULL,
823262,56,False,3,78,19,0 of 1,b
585475,84,False,2,79,19,0 of 1,b
657034,75,False,2,80,20,0 of 2,l;f
591319,3,False,1,81,20,0 of 2,l;a
315584,58,False,4,82,20,0 of 1,f
807515,30,False,2,83,20,NULL,
177749,50,False,3,84,21,NULL,
585536,74,False,2,85,21,0 of 1,l
601261,10,False,2,86,21,0 of 1,a
993712,21,False,1,87,21,NULL,
839507,45,True,4,88,22,NULL,
928694,61,True,2,89,22,0 of 2,a;b
426055,43,False,1,90,22,0 of 1,b
123172,18,False,4,91,22,0 of 2,f;l
750491,0,True,4,92,23,0 of 1,l
231194,52,False,4,93,23,NULL,
257213,15,False,2,94,23,0 of 1,l
634820,19,False,2,95,23,0 of 1,l
974756,42,True,1,96,24,NULL,
288604,77,False,4,97,24,NULL,
18221,16,False,4,98,24,0 of 1,a
128968,87,False,3,99,24,0 of 2,a;l
