PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
177749,50,False,3,00,0,NULL,
945112,79,False,3,01,0,0 of 1,b
405731,46,False,2,02,0,0 of 1,l
928694,61,True,2,03,0,0 of 2,a;b
823262,56,False,3,04,1,0 of 1,b
563182,36,True,3,05,1,0 of 2,b;l
908073,59,True,4,06,1,NULL,
665614,96,True,1,07,1,0 of 1,f
639930,88,False,4,08,2,0 of 2,l;b
121833,98,False,2,09,2,NULL,
201733,57,False,2,10,2,0 of 1,a
2828,27,False,3,11,2,NULL,
411368,99,False,2,12,3,0 of 1,l
828141,82,False,1,13,3,0 of 1,b
744050,31,False,4,14,3,0 of 1,a
493552,54,True,3,15,3,0 of 1,l
585475,84,False,2,16,4,0 of 1,b
858687,17,False,2,17,4,NULL,
126101,92,False,1,18,4,0 of 2,l;f
207612,23,False,3,19,4,NULL,
18221,16,False,4,20,5,0 of 1,a
601261,10,False,2,21,5,0 of 1,a
257213,15,False,2,22,5,0 of 1,l
807515,30,False,2,23,5,NULL,
271466,80,False,4,24,6,0 of 2,f;b
288604,77,False,4,25,6,NULL,
3490,76,False,4,26,6,NULL,
804130,29,False,3,27,6,NULL,
880390,35,False,4,28,7,0 of 1,l
839507,45,True,4,29,7,NULL,
596054,26,False,2,30,7,NULL,
832879,81,False,2,31,7,NULL,
50382,65,False,2,32,8,0 of 2,b;a
566362,34,False,1,33,8,NULL,
977090,2,False,4,34,8,0 of 1,b
657034,75,False,2,35,8,0 of 2,l;f
356372,33,False,2,36,9,0 of 1,b
755956,86,False,1,37,9,NULL,
632436,49,False,3,38,9,0 of 2,a;b
643093,91,False,3,39,9,NULL,
591957,55,False,1,40,10,0 of 1,f
241843,72,True,1,41,10,0 of 1,a
933787,1,False,1,42,10,NULL,
865578,64,True,1,43,10,0 of 2,a;b
231194,52,False,4,44,11,NULL,
182304,9,False,2,45,11,NULL,
163980,38,False,2,46,11,0 of 1,b
128968,87,False,3,47,11,0 of 2,a;l
25775,83,False,1,48,12,NULL,
426055,43,False,1,49,12,0 of 1,b
943019,90,False,2,50,12,NULL,
600789,8,False,3,51,12,NULL,
783928,20,False,1,52,13,NULL,
709445,4,False,1,53,13,NULL,
297147,11,False,3,54,13,NULL,
815802,48,False,2,55,13,NULL,
32874,24,False,2,56,14,NULL,
750491,0,True,4,57,14,0 of 1,l
670809,28,False,3,58,14,0 of 1,f
997534,14,False,4,59,14,0 of 2,l;a
634820,19,False,2,60,15,0 of 1,l
974756,42,True,1,61,15,NULL,
993712,21,False,1,62,15,NULL,
9039,97,False,2,63,15,0 of 2,a;f
510702,13,False,1,64,16,0 of 2,b;f
394849,62,False,4,65,16,0 of 1,f
591319,3,False,1,66,16,0 of 2,l;a
185218,7,False,4,67,16,0 of 1,b
633699,37,False,1,68,17,0 of 2,l;b
972993,78,False,1,69,17,NULL,
123172,18,False,4,70,17,0 of 2,f;l
672395,39,False,3,71,17,NULL,
58780,89,False,3,72,18,0 of 1,l
813616,60,False,4,73,18,0 of 1,f
130336,68,False,4,74,18,0 of 1,b
271294,6,False,4,75,18,0 of 1,a
912314,94,False,3,76,19,0 of 1,f
99099,12,False,4,77,19,0 of 1,b
417485,71,True,1,78,19,NULL,
361563,44,False,3,79,19,NULL,
349578,53,True,2,80,20,0 of 1,a
307986,25,False,2,81,20,0 of 1,a
923574,5,False,3,82,20,NULL,
174099,67,False,1,83,20,NULL,
911352,63,False,1,84,21,NULL,
128983,40,False,4,85,21,0 of 1,f
315584,58,False,4,86,21,0 of 1,f
535646,70,False,3,87,21,NULL,
103031,66,False,3,88,22,0 of 1,l
371301,69,False,2,89,22,0 of 2,b;a
576870,22,False,1,90,22,NULL,
791319,32,False,1,91,22,0 of 2,b;l
585536,74,False,2,92,23,0 of 1,l
127620,95,False,1,93,23,0 of 1,b
346099,85,False,4,94,23,0 of 2,a;f
195948,73,False,3,95,23,NULL,
783718,93,False,4,96,24,NULL,
461173,41,False,1,97,24,0 of 2,l;a
75190,51,False,4,98,24,0 of 2,f;l
879928,47,False,4,99,24,0 of 2,l;a
