PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
pid54,student54,FALSE,0,O1,1,1 of 2,front-0
pid157,student157,FALSE,0,O2,1,1 of 2,front-0
pid57,student57,FALSE,0,O3,1,1 of 2,front-0
pid104,student104,FALSE,0,O4,2,1 of 2,front-0
pid8,student8,FALSE,0,O5,2,1 of 2,front-0
pid148,student148,FALSE,0,O6,2,1 of 2,front-0
pid23,student23,FALSE,0,N1,3,1 of 2,front-0
pid25,student25,FALSE,0,N2,3,1 of 2,front-0
pid231,student231,FALSE,0,N3,3,1 of 2,front-0
pid188,student188,FALSE,0,N4,4,1 of 2,front-0
pid225,student225,FALSE,0,N5,4,1 of 2,front-0
pid42,student42,FALSE,0,N6,4,1 of 2,front-0
pid129,student129,FALSE,0,N7,5,1 of 2,front-0
pid161,student161,FALSE,0,N8,5,1 of 2,front-0
pid6,student6,FALSE,0,N10,6,1 of 2,front-0
pid236,student236,FALSE,0,N11,6,1 of 2,front-0
pid146,student146,FALSE,0,N9,6,1 of 2,front-0
pid177,student177,FALSE,0,N12,7,1 of 2,front-0
pid217,student217,FALSE,0,N13,7,1 of 2,front-0
pid198,student198,FALSE,0,N14,7,1 of 2,front-0
pid121,student121,FALSE,0,N15,8,1 of 2,front-0
pid90,student90,FALSE,0,N16,8,1 of 2,front-0
pid65,student65,FALSE,0,N17,8,1 of 2,front-0
pid192,student192,FALSE,0,M1,9,1 of 2,front-0
pid166,student166,FALSE,0,M2,9,1 of 2,front-0
pid138,student138,FALSE,0,M3,9,1 of 2,front-0
pid219,student219,FALSE,0,M4,10,1 of 2,front-0
pid175,student175,FALSE,0,M5,10,1 of 2,front-0
pid222,student222,FALSE,0,M6,10,1 of 2,front-0
pid176,student176,FALSE,0,M7,11,1 of 2,front-0
pid33,student33,FALSE,0,M8,11,1 of 2,front-0
pid29,student29,FALSE,0,M9,11,1 of 2,front-0
pid233,student233,FALSE,0,M10,12,1 of 2,front-0
pid36,student36,FALSE,0,M11,12,1 of 2,front-0
pid56,student56,FALSE,0,M12,12,1 of 2,front-0
pid44,student44,FALSE,0,M13,13,1 of 2,front-0
pid14,student14,FALSE,0,M14,13,1 of 2,front-0
pid162,student162,FALSE,0,M15,13,1 of 2,front-0
pid30,student30,FALSE,0,M16,14,1 of 2,front-0
pid171,student171,FALSE,0,M17,14,1 of 2,front-0
pid111,student111,FALSE,0,L1,15,0 of 2,front-0;back-0
pid240,student240,FALSE,0,L2,15,0 of 2,front-0;back-0
pid169,student169,FALSE,0,L3,15,0 of 2,front-0;back-0
pid223,student223,FALSE,0,L4,16,0 of 2,front-0;back-0
pid197,student197,FALSE,0,L5,16,0 of 2,front-0;back-0
pid221,student221,FALSE,0,L6,16,0 of 2,front-0;back-0
pid35,student35,FALSE,0,L7,17,0 of 2,front-0;back-0
pid48,student48,FALSE,0,L8,17,0 of 2,front-0;back-0
pid200,student200,FALSE,0,L9,17,0 of 2,front-0;back-0
pid103,student103,FALSE,0,L10,18,0 of 2,front-0;back-0
pid234,student234,FALSE,0,L11,18,0 of 2,front-0;back-0
pid34,student34,FALSE,0,L12,18,0 of 2,front-0;back-0
pid95,student95,FALSE,0,L13,18,0 of 2,front-0;back-0
pid77,student77,FALSE,0,L14,19,0 of 2,front-0;back-0
pid50,student50,FALSE,0,L15,19,0 of 2,front-0;back-0
pid119,student119,FALSE,0,L16,19,0 of 2,front-0;back-0
pid134,student134,FALSE,0,L17,20,0 of 2,front-0;back-0
pid130,student130,FALSE,0,L18,20,0 of 2,front-0;back-0
pid149,student149,FALSE,0,L19,20,0 of 2,front-0;back-0
pid125,student125,FALSE,0,K1,21,0 of 2,front-0;back-0
pid107,student107,FALSE,0,K2,21,0 of 2,front-0;back-0
pid155,student155,FALSE,0,K3,21,0 of 2,front-0;back-0
pid126,student126,FALSE,0,K4,22,0 of 2,front-0;back-0
pid2,student2,FALSE,0,K5,22,0 of 2,front-0;back-0
pid243,student243,FALSE,0,K6,22,0 of 2,front-0;back-0
pid204,student204,FALSE,0,K7,22,0 of 2,front-0;back-0
pid39,student39,FALSE,0,K10,23,0 of 2,front-0;back-0
pid143,student143,FALSE,0,K8,23,0 of 2,front-0;back-0
pid37,student37,FALSE,0,K9,23,0 of 2,front-0;back-0
pid211,student211,FALSE,0,K11,24,0 of 2,front-0;back-0
pid242,student242,FALSE,0,K12,24,0 of 2,front-0;back-0
pid207,student207,FALSE,0,K13,24,0 of 2,front-0;back-0
pid71,student71,FALSE,0,K14,25,0 of 2,front-0;back-0
pid102,student102,FALSE,0,K15,25,0 of 2,front-0;back-0
pid153,student153,FALSE,0,K16,25,0 of 2,front-0;back-0
pid185,student185,FALSE,0,K17,26,0 of 2,front-0;back-0
pid164,student164,FALSE,0,K18,26,0 of 2,front-0;back-0
pid92,student92,FALSE,0,K19,26,0 of 2,front-0;back-0
pid69,student69,FALSE,0,J1,27,0 of 2,front-0;back-0
pid15,student15,FALSE,0,J2,27,0 of 2,front-0;back-0
pid209,student209,FALSE,0,J3,27,0 of 2,front-0;back-0
pid139,student139,FALSE,0,J4,28,0 of 2,front-0;back-0
pid193,student193,FALSE,0,J5,28,0 of 2,front-0;back-0
pid49,student49,FALSE,0,J6,28,0 of 2,front-0;back-0
pid235,student235,FALSE,0,J7,29,0 of 2,front-0;back-0
pid145,student145,FALSE,0,J8,29,0 of 2,front-0;back-0
pid220,student220,FALSE,0,J9,29,0 of 2,front-0;back-0
pid81,student81,FALSE,0,J10,30,0 of 2,front-0;back-0
pid183,student183,FALSE,0,J11,30,0 of 2,front-0;back-0
pid62,student62,FALSE,0,J12,30,0 of 2,front-0;back-0
pid12,student12,FALSE,0,J13,31,0 of 2,front-0;back-0
pid89,student89,FALSE,0,J14,31,0 of 2,front-0;back-0
pid7,student7,FALSE,0,J15,31,0 of 2,front-0;back-0
pid106,student106,FALSE,0,J16,31,0 of 2,front-0;back-0
pid158,student158,FALSE,0,J17,32,0 of 2,front-0;back-0
pid227,student227,FALSE,0,J18,32,0 of 2,front-0;back-0
pid94,student94,FALSE,0,J19,32,0 of 2,front-0;back-0
pid85,student85,FALSE,0,H1,33,0 of 2,front-0;back-0
pid239,student239,FALSE,0,H2,33,0 of 2,front-0;back-0
pid20,student20,FALSE,0,H3,33,0 of 2,front-0;back-0
pid13,student13,FALSE,0,H4,33,0 of 2,front-0;back-0
pid132,student132,FALSE,0,H5,34,0 of 2,front-0;back-0
pid151,student151,FALSE,0,H6,34,0 of 2,front-0;back-0
pid230,student230,FALSE,0,H7,34,0 of 2,front-0;back-0
pid196,student196,FALSE,0,H10,35,0 of 2,front-0;back-0
pid96,student96,FALSE,0,H8,35,0 of 2,front-0;back-0
pid18,student18,FALSE,0,H9,35,0 of 2,front-0;back-0
pid87,student87,FALSE,0,H11,36,0 of 2,front-0;back-0
pid203,student203,FALSE,0,H12,36,0 of 2,front-0;back-0
pid52,student52,FALSE,0,H13,36,0 of 2,front-0;back-0
pid133,student133,FALSE,0,H14,37,0 of 2,front-0;back-0
pid86,student86,FALSE,0,H15,37,0 of 2,front-0;back-0
pid79,student79,FALSE,0,H16,37,0 of 2,front-0;back-0
pid154,student154,FALSE,0,H17,38,0 of 2,front-0;back-0
pid120,student120,FALSE,0,H18,38,0 of 2,front-0;back-0
pid165,student165,FALSE,0,H19,38,0 of 2,front-0;back-0
pid38,student38,FALSE,0,G1,39,0 of 2,front-0;back-0
pid83,student83,FALSE,0,G2,39,0 of 2,front-0;back-0
pid178,student178,FALSE,0,G3,39,0 of 2,front-0;back-0
pid117,student117,FALSE,0,G4,40,0 of 2,front-0;back-0
pid136,student136,FALSE,0,G5,40,0 of 2,front-0;back-0
pid58,student58,FALSE,0,G6,40,0 of 2,front-0;back-0
pid75,student75,FALSE,0,G7,41,0 of 2,front-0;back-0
pid141,student141,FALSE,0,G8,41,0 of 2,front-0;back-0
pid168,student168,FALSE,0,G9,41,0 of 2,front-0;back-0
pid93,student93,FALSE,0,G10,42,0 of 2,front-0;back-0
pid63,student63,FALSE,0,G11,42,0 of 2,front-0;back-0
pid4,student4,FALSE,0,G12,42,0 of 2,front-0;back-0
pid21,student21,FALSE,0,G13,43,0 of 2,front-0;back-0
pid97,student97,FALSE,0,G14,43,0 of 2,front-0;back-0
pid115,student115,FALSE,0,G15,43,0 of 2,front-0;back-0
pid210,student210,FALSE,0,G16,44,0 of 2,front-0;back-0
pid72,student72,FALSE,0,G17,44,0 of 2,front-0;back-0
pid206,student206,FALSE,0,F1,45,0 of 2,front-0;back-0
pid199,student199,FALSE,0,F2,45,0 of 2,front-0;back-0
pid156,student156,FALSE,0,F3,45,0 of 2,front-0;back-0
pid101,student101,FALSE,0,F4,46,0 of 2,front-0;back-0
pid112,student112,FALSE,0,F5,46,0 of 2,front-0;back-0
pid238,student238,FALSE,0,F6,46,0 of 2,front-0;back-0
pid64,student64,FALSE,0,F7,47,0 of 2,front-0;back-0
pid152,student152,FALSE,0,F8,47,0 of 2,front-0;back-0
pid55,student55,FALSE,0,F9,47,0 of 2,front-0;back-0
pid213,student213,FALSE,0,F10,48,0 of 2,front-0;back-0
pid41,student41,FALSE,0,F11,48,0 of 2,front-0;back-0
pid31,student31,FALSE,0,F12,49,0 of 2,front-0;back-0
pid179,student179,FALSE,0,F13,49,0 of 2,front-0;back-0
pid131,student131,FALSE,0,F14,49,0 of 2,front-0;back-0
pid140,student140,FALSE,0,F15,50,0 of 2,front-0;back-0
pid28,student28,FALSE,0,F16,50,0 of 2,front-0;back-0
