PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
50382,65,False,2,00,0,0 of 2,b;a
783718,93,False,4,01,0,NULL,
128983,40,False,4,02,0,0 of 1,f
297147,11,False,3,03,0,NULL,
933787,1,False,1,04,1,NULL,
493552,54,True,3,05,1,0 of 1,l
201733,57,False,2,06,1,0 of 1,a
25775,83,False,1,07,1,NULL,
977090,2,False,4,08,2,0 of 1,b
535646,70,False,3,09,2,NULL,
828141,82,False,1,10,2,0 of 1,b
585475,84,False,2,11,2,0 of 1,b
349578,53,True,2,12,3,0 of 1,a
510702,13,False,1,13,3,0 of 2,b;f
127620,95,False,1,14,3,0 of 1,b
601261,10,False,2,15,3,0 of 1,a
791319,32,False,1,16,4,0 of 2,b;l
126101,92,False,1,17,4,0 of 2,l;f
346099,85,False,4,18,4,0 of 2,a;f
426055,43,False,1,19,4,0 of 1,b
591957,55,False,1,20,5,0 of 1,f
32874,24,False,2,21,5,NULL,
563182,36,True,3,22,5,0 of 2,b;l
832879,81,False,2,23,5,NULL,
665614,96,True,1,24,6,0 of 1,f
923574,5,False,3,25,6,NULL,
2828,27,False,3,26,6,NULL,
807515,30,False,2,27,6,NULL,
411368,99,False,2,28,7,0 of 1,l
99099,12,False,4,29,7,0 of 1,b
993712,21,False,1,30,7,NULL,
783928,20,False,1,31,7,NULL,
865578,64,True,1,32,8,0 of 2,a;b
672395,39,False,3,33,8,NULL,
750491,0,True,4,34,8,0 of 1,l
813616,60,False,4,35,8,0 of 1,f
315584,58,False,4,36,9,0 of 1,f
911352,63,False,1,37,9,NULL,
839507,45,True,4,38,9,NULL,
163980,38,False,2,39,9,0 of 1,b
207612,23,False,3,40,10,NULL,
591319,3,False,1,41,10,0 of 2,l;a
945112,79,False,3,42,10,0 of 1,b
128968,87,False,3,43,10,0 of 2,a;l
9039,97,False,2,44,11,0 of 2,a;f
394849,62,False,4,45,11,0 of 1,f
974756,42,True,1,46,11,NULL,
815802,48,False,2,47,11,NULL,
185218,7,False,4,48,12,0 of 1,b
633699,37,False,1,49,12,0 of 2,l;b
307986,25,False,2,50,12,0 of 1,a
858687,17,False,2,51,12,NULL,
908073,59,True,4,52,13,NULL,
123172,18,False,4,53,13,0 of 2,f;l
417485,71,True,1,54,13,NULL,
361563,44,False,3,55,13,NULL,
972993,78,False,1,56,14,NULL,
271466,80,False,4,57,14,0 of 2,f;b
177749,50,False,3,58,14,NULL,
241843,72,True,1,59,14,0 of 1,a
755956,86,False,1,60,15,NULL,
461173,41,False,1,61,15,0 of 2,l;a
744050,31,False,4,62,15,0 of 1,a
596054,26,False,2,63,15,NULL,
997534,14,False,4,64,16,0 of 2,l;a
943019,90,False,2,65,16,NULL,
18221,16,False,4,66,16,0 of 1,a
670809,28,False,3,67,16,0 of 1,f
804130,29,False,3,68,17,NULL,
585536,74,False,2,69,17,0 of 1,l
639930,88,False,4,70,17,0 of 2,l;b
912314,94,False,3,71,17,0 of 1,f
405731,46,False,2,72,18,0 of 1,l
928694,61,True,2,73,18,0 of 2,a;b
121833,98,False,2,74,18,NULL,
182304,9,False,2,75,18,NULL,
257213,15,False,2,76,19,0 of 1,l
58780,89,False,3,77,19,0 of 1,l
288604,77,False,4,78,19,NULL,
823262,56,False,3,79,19,0 of 1,b
371301,69,False,2,80,20,0 of 2,b;a
174099,67,False,1,81,20,NULL,
880390,35,False,4,82,20,0 of 1,l
566362,34,False,1,83,20,NULL,
643093,91,False,3,84,21,NULL,
600789,8,False,3,85,21,NULL,
709445,4,False,1,86,21,NULL,
231194,52,False,4,87,21,NULL,
3490,76,False,4,88,22,NULL,
576870,22,False,1,89,22,NULL,
271294,6,False,4,90,22,0 of 1,a
130336,68,False,4,91,22,0 of 1,b
75190,51,False,4,92,23,0 of 2,f;l
879928,47,False,4,93,23,0 of 2,l;a
195948,73,False,3,94,23,NULL,
632436,49,False,3,95,23,0 of 2,a;b
657034,75,False,2,96,24,0 of 2,l;f
103031,66,False,3,97,24,0 of 1,l
356372,33,False,2,98,24,0 of 1,b
634820,19,False,2,99,24,0 of 1,l
