PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
792490,23,False,1,00,0,0 of 1,a
368335,29,False,3,01,0,0 of 1,l
575601,42,False,1,02,0,NULL,
643005,30,False,2,03,0,0 of 1,a
428013,74,True,3,04,1,0 of 2,f;l
324079,15,False,3,05,1,0 of 2,l;a
763523,50,False,2,06,1,NULL,
561912,66,False,4,07,1,0 of 1,a
285115,13,False,3,08,2,0 of 1,l
353717,52,False,2,09,2,0 of 1,f
669506,32,False,2,10,2,0 of 1,b
566842,46,False,3,11,2,0 of 2,l;a
190188,76,False,3,12,3,0 of 1,f
749686,12,False,1,13,3,NULL,
724922,64,False,4,14,3,0 of 2,b;f
613882,84,False,2,15,3,0 of 1,b
370045,89,False,3,16,4,0 of 1,a
128209,57,False,1,17,4,0 of 1,b
281699,33,False,4,18,4,0 of 1,l
256622,55,False,4,19,4,0 of 2,l;a
206405,39,False,2,20,5,NULL,
199754,63,False,4,21,5,0 of 1,a
41122,1,False,2,22,5,0 of 1,f
264427,93,False,4,23,5,0 of 1,f
225211,2,False,2,24,6,0 of 1,f
286463,81,False,4,25,6,NULL,
458861,94,False,4,26,6,0 of 2,l;f
721972,10,False,4,27,6,0 of 1,l
510166,68,False,2,28,7,0 of 1,b
127088,96,False,4,29,7,0 of 2,f;b
704861,43,True,3,30,7,NULL,
519988,38,False,4,31,7,0 of 1,f
797762,9,False,3,32,8,0 of 1,l
276710,54,False,3,33,8,0 of 1,l
113174,62,False,3,34,8,0 of 2,l;b
897626,45,False,1,35,8,0 of 1,f
103939,22,False,4,36,9,NULL,
847476,56,False,3,37,9,0 of 1,a
220873,5,True,4,38,9,0 of 1,a
613286,28,False,4,39,9,0 of 1,a
347660,86,False,3,40,10,0 of 1,a
737511,90,False,3,41,10,0 of 1,l
346669,91,False,2,42,10,0 of 1,a
819954,77,False,1,43,10,0 of 2,l;a
84213,97,False,2,44,11,0 of 2,l;f
372111,61,False,1,45,11,0 of 1,a
65418,75,False,1,46,11,0 of 2,b;l
888311,72,False,1,47,11,0 of 2,a;b
913784,4,False,3,48,12,0 of 1,l
598348,8,False,3,49,12,0 of 1,b
386832,27,False,3,50,12,0 of 2,b;l
842068,69,False,3,51,12,NULL,
789649,18,False,1,52,13,0 of 2,a;f
224213,82,False,3,53,13,0 of 2,f;a
500968,34,False,3,54,13,0 of 2,b;l
278491,95,False,2,55,13,0 of 1,b
423124,41,False,3,56,14,NULL,
944952,31,False,2,57,14,0 of 2,a;l
441064,80,True,2,58,14,NULL,
379529,92,False,1,59,14,0 of 1,l
542118,87,True,2,60,15,NULL,
473254,59,False,4,61,15,NULL,
828700,65,False,4,62,15,0 of 1,f
11133,49,False,1,63,15,0 of 2,l;f
410664,73,False,4,64,16,NULL,
255582,70,False,4,65,16,0 of 1,b
929345,71,False,3,66,16,NULL,
967291,88,False,3,67,16,0 of 2,f;l
661462,21,False,1,68,17,NULL,
216142,51,False,4,69,17,0 of 1,l
757213,14,False,2,70,17,0 of 2,b;l
143197,85,False,3,71,17,0 of 1,a
110569,6,False,2,72,18,NULL,
912662,98,False,1,73,18,0 of 1,f
201194,16,False,2,74,18,0 of 1,l
107816,26,False,4,75,18,0 of 2,a;f
550267,67,False,2,76,19,0 of 2,f;l
616520,44,False,1,77,19,NULL,
338868,53,False,2,78,19,0 of 1,l
175034,20,False,1,79,19,0 of 1,f
917867,79,False,4,80,20,0 of 1,a
313291,0,False,2,81,20,NULL,
724790,47,False,2,82,20,0 of 2,l;a
138130,19,False,2,83,20,0 of 1,b
621136,58,False,1,84,21,0 of 1,l
596513,35,False,2,85,21,0 of 2,a;f
116034,3,False,1,86,21,0 of 2,f;a
259756,40,False,2,87,21,0 of 2,f;a
101541,36,False,3,88,22,0 of 1,l
138155,48,False,3,89,22,0 of 1,f
308482,78,False,3,90,22,0 of 1,b
300895,60,False,1,91,22,NULL,
546068,24,False,3,92,23,0 of 1,a
453877,11,True,1,93,23,0 of 1,l
18675,17,False,3,94,23,0 of 2,a;f
271476,83,False,3,95,23,0 of 1,l
315166,25,False,2,96,24,0 of 2,f;l
550816,37,False,2,97,24,NULL,
469732,99,True,4,98,24,0 of 1,l
721782,7,False,2,99,24,0 of 2,f;a
