PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
315584,58,False,4,00,0,0 of 1,f
127620,95,False,1,01,0,0 of 1,b
307986,25,False,2,02,0,0 of 1,a
576870,22,False,1,03,0,NULL,
128983,40,False,4,04,1,0 of 1,f
633699,37,False,1,05,1,0 of 2,l;b
356372,33,False,2,06,1,0 of 1,b
271294,6,False,4,07,1,0 of 1,a
585536,74,False,2,08,2,0 of 1,l
755956,86,False,1,09,2,NULL,
880390,35,False,4,10,2,0 of 1,l
670809,28,False,3,11,2,0 of 1,f
563182,36,True,3,12,3,0 of 2,b;l
783928,20,False,1,13,3,NULL,
371301,69,False,2,14,3,0 of 2,b;a
185218,7,False,4,15,3,0 of 1,b
879928,47,False,4,16,4,0 of 2,l;a
535646,70,False,3,17,4,NULL,
123172,18,False,4,18,4,0 of 2,f;l
417485,71,True,1,19,4,NULL,
9039,97,False,2,20,5,0 of 2,a;f
177749,50,False,3,21,5,NULL,
25775,83,False,1,22,5,NULL,
103031,66,False,3,23,5,0 of 1,l
346099,85,False,4,24,6,0 of 2,a;f
32874,24,False,2,25,6,NULL,
288604,77,False,4,26,6,NULL,
566362,34,False,1,27,6,NULL,
828141,82,False,1,28,7,0 of 1,b
596054,26,False,2,29,7,NULL,
807515,30,False,2,30,7,NULL,
50382,65,False,2,31,7,0 of 2,b;a
632436,49,False,3,32,8,0 of 2,a;b
591319,3,False,1,33,8,0 of 2,l;a
943019,90,False,2,34,8,NULL,
3490,76,False,4,35,8,NULL,
832879,81,False,2,36,9,NULL,
972993,78,False,1,37,9,NULL,
993712,21,False,1,38,9,NULL,
493552,54,True,3,39,9,0 of 1,l
672395,39,False,3,40,10,NULL,
128968,87,False,3,41,10,0 of 2,a;l
997534,14,False,4,42,10,0 of 2,l;a
923574,5,False,3,43,10,NULL,
126101,92,False,1,44,11,0 of 2,l;f
271466,80,False,4,45,11,0 of 2,f;b
933787,1,False,1,46,11,NULL,
99099,12,False,4,47,11,0 of 1,b
634820,19,False,2,48,12,0 of 1,l
510702,13,False,1,49,12,0 of 2,b;f
665614,96,True,1,50,12,0 of 1,f
804130,29,False,3,51,12,NULL,
591957,55,False,1,52,13,0 of 1,f
405731,46,False,2,53,13,0 of 1,l
461173,41,False,1,54,13,0 of 2,l;a
791319,32,False,1,55,13,0 of 2,b;l
411368,99,False,2,56,14,0 of 1,l
231194,52,False,4,57,14,NULL,
182304,9,False,2,58,14,NULL,
361563,44,False,3,59,14,NULL,
241843,72,True,1,60,15,0 of 1,a
813616,60,False,4,61,15,0 of 1,f
911352,63,False,1,62,15,NULL,
865578,64,True,1,63,15,0 of 2,a;b
600789,8,False,3,64,16,NULL,
657034,75,False,2,65,16,0 of 2,l;f
2828,27,False,3,66,16,NULL,
639930,88,False,4,67,16,0 of 2,l;b
163980,38,False,2,68,17,0 of 1,b
783718,93,False,4,69,17,NULL,
195948,73,False,3,70,17,NULL,
121833,98,False,2,71,17,NULL,
839507,45,True,4,72,18,NULL,
257213,15,False,2,73,18,0 of 1,l
75190,51,False,4,74,18,0 of 2,f;l
201733,57,False,2,75,18,0 of 1,a
908073,59,True,4,76,19,NULL,
709445,4,False,1,77,19,NULL,
823262,56,False,3,78,19,0 of 1,b
912314,94,False,3,79,19,0 of 1,f
585475,84,False,2,80,20,0 of 1,b
297147,11,False,3,81,20,NULL,
928694,61,True,2,82,20,0 of 2,a;b
18221,16,False,4,83,20,0 of 1,a
130336,68,False,4,84,21,0 of 1,b
394849,62,False,4,85,21,0 of 1,f
750491,0,True,4,86,21,0 of 1,l
945112,79,False,3,87,21,0 of 1,b
974756,42,True,1,88,22,NULL,
643093,91,False,3,89,22,NULL,
349578,53,True,2,90,22,0 of 1,a
207612,23,False,3,91,22,NULL,
174099,67,False,1,92,23,NULL,
426055,43,False,1,93,23,0 of 1,b
858687,17,False,2,94,23,NULL,
744050,31,False,4,95,23,0 of 1,a
601261,10,False,2,96,24,0 of 1,a
977090,2,False,4,97,24,0 of 1,b
815802,48,False,2,98,24,NULL,
58780,89,False,3,99,24,0 of 1,l
