PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
18221,16,False,4,00,0,0 of 1,a
315584,58,False,4,01,0,0 of 1,f
643093,91,False,3,02,0,NULL,
356372,33,False,2,03,0,0 of 1,b
828141,82,False,1,04,1,0 of 1,b
657034,75,False,2,05,1,0 of 2,|l||f|
928694,61,True,2,06,1,0 of 2,|a||b|
815802,48,False,2,07,1,NULL,
993712,21,False,1,08,2,NULL,
911352,63,False,1,09,2,NULL,
672395,39,False,3,10,2,NULL,
709445,4,False,1,11,2,NULL,
591957,55,False,1,12,3,0 of 1,f
912314,94,False,3,13,3,0 of 1,f
201733,57,False,2,14,3,0 of 1,a
185218,7,False,4,15,3,0 of 1,b
755956,86,False,1,16,4,NULL,
2828,27,False,3,17,4,NULL,
997534,14,False,4,18,4,0 of 2,|l||a|
865578,64,True,1,19,4,0 of 2,|a||b|
128983,40,False,4,20,5,0 of 1,f
349578,53,True,2,21,5,0 of 1,a
257213,15,False,2,22,5,0 of 1,l
945112,79,False,3,23,5,0 of 1,b
600789,8,False,3,24,6,NULL,
943019,90,False,2,25,6,NULL,
50382,65,False,2,26,6,0 of 2,|b||a|
163980,38,False,2,27,6,0 of 1,b
977090,2,False,4,28,7,0 of 1,b
58780,89,False,3,29,7,0 of 1,l
177749,50,False,3,30,7,NULL,
121833,98,False,2,31,7,NULL,
908073,59,True,4,32,8,NULL,
783718,93,False,4,33,8,NULL,
207612,23,False,3,34,8,NULL,
307986,25,False,2,35,8,0 of 1,a
585475,84,False,2,36,9,0 of 1,b
591319,3,False,1,37,9,0 of 2,|l||a|
596054,26,False,2,38,9,NULL,
9039,97,False,2,39,9,0 of 2,|a||f|
879928,47,False,4,40,10,0 of 2,|l||a|
417485,71,True,1,41,10,NULL,
103031,66,False,3,42,10,0 of 1,l
670809,28,False,3,43,10,0 of 1,f
880390,35,False,4,44,11,0 of 1,l
346099,85,False,4,45,11,0 of 2,|a||f|
933787,1,False,1,46,11,NULL,
832879,81,False,2,47,11,NULL,
182304,9,False,2,48,12,NULL,
633699,37,False,1,49,12,0 of 2,|l||b|
804130,29,False,3,50,12,NULL,
813616,60,False,4,51,12,0 of 1,f
639930,88,False,4,52,13,0 of 2,|l||b|
361563,44,False,3,53,13,NULL,
576870,22,False,1,54,13,NULL,
195948,73,False,3,55,13,NULL,
566362,34,False,1,56,14,NULL,
231194,52,False,4,57,14,NULL,
174099,67,False,1,58,14,NULL,
634820,19,False,2,59,14,0 of 1,l
32874,24,False,2,60,15,NULL,
297147,11,False,3,61,15,NULL,
126101,92,False,1,62,15,0 of 2,|l||f|
394849,62,False,4,63,15,0 of 1,f
25775,83,False,1,64,16,NULL,
974756,42,True,1,65,16,NULL,
510702,13,False,1,66,16,0 of 2,|b||f|
665614,96,True,1,67,16,0 of 1,f
123172,18,False,4,68,17,0 of 2,|f||l|
750491,0,True,4,69,17,0 of 1,l
972993,78,False,1,70,17,NULL,
563182,36,True,3,71,17,0 of 2,|b||l|
99099,12,False,4,72,18,0 of 1,b
271466,80,False,4,73,18,0 of 2,|f||b|
823262,56,False,3,74,18,0 of 1,b
535646,70,False,3,75,18,NULL,
411368,99,False,2,76,19,0 of 1,l
241843,72,True,1,77,19,0 of 1,a
783928,20,False,1,78,19,NULL,
461173,41,False,1,79,19,0 of 2,|l||a|
839507,45,True,4,80,20,NULL,
288604,77,False,4,81,20,NULL,
130336,68,False,4,82,20,0 of 1,b
371301,69,False,2,83,20,0 of 2,|b||a|
585536,74,False,2,84,21,0 of 1,l
807515,30,False,2,85,21,NULL,
744050,31,False,4,86,21,0 of 1,a
493552,54,True,3,87,21,0 of 1,l
128968,87,False,3,88,22,0 of 2,|a||l|
858687,17,False,2,89,22,NULL,
632436,49,False,3,90,22,0 of 2,|a||b|
923574,5,False,3,91,22,NULL,
601261,10,False,2,92,23,0 of 1,a
426055,43,False,1,93,23,0 of 1,b
75190,51,False,4,94,23,0 of 2,|f||l|
127620,95,False,1,95,23,0 of 1,b
405731,46,False,2,96,24,0 of 1,l
3490,76,False,4,97,24,NULL,
271294,6,False,4,98,24,0 of 1,a
791319,32,False,1,99,24,0 of 2,|b||l|
