PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
600789,8,False,3,00,0,NULL,
576870,22,False,1,01,0,NULL,
634820,19,False,2,02,0,0 of 1,l
928694,61,True,2,03,0,0 of 2,a;b
783928,20,False,1,04,1,NULL,
177749,50,False,3,05,1,NULL,
858687,17,False,2,06,1,NULL,
591957,55,False,1,07,1,0 of 1,f
783718,93,False,4,08,2,NULL,
908073,59,True,4,09,2,NULL,
997534,14,False,4,10,2,0 of 2,l;a
201733,57,False,2,11,2,0 of 1,a
75190,51,False,4,12,3,0 of 2,f;l
633699,37,False,1,13,3,0 of 2,l;b
791319,32,False,1,14,3,0 of 2,b;l
880390,35,False,4,15,3,0 of 1,l
813616,60,False,4,16,4,0 of 1,f
911352,63,False,1,17,4,NULL,
665614,96,True,1,18,4,0 of 1,f
601261,10,False,2,19,4,0 of 1,a
103031,66,False,3,20,5,0 of 1,l
807515,30,False,2,21,5,NULL,
349578,53,True,2,22,5,0 of 1,a
493552,54,True,3,23,5,0 of 1,l
535646,70,False,3,24,6,NULL,
128983,40,False,4,25,6,0 of 1,f
585536,74,False,2,26,6,0 of 1,l
127620,95,False,1,27,6,0 of 1,b
828141,82,False,1,28,7,0 of 1,b
750491,0,True,4,29,7,0 of 1,l
823262,56,False,3,30,7,0 of 1,b
123172,18,False,4,31,7,0 of 2,f;l
207612,23,False,3,32,8,NULL,
195948,73,False,3,33,8,NULL,
182304,9,False,2,34,8,NULL,
923574,5,False,3,35,8,NULL,
315584,58,False,4,36,9,0 of 1,f
804130,29,False,3,37,9,NULL,
18221,16,False,4,38,9,0 of 1,a
815802,48,False,2,39,9,NULL,
58780,89,False,3,40,10,0 of 1,l
839507,45,True,4,41,10,NULL,
643093,91,False,3,42,10,NULL,
596054,26,False,2,43,10,NULL,
933787,1,False,1,44,11,NULL,
32874,24,False,2,45,11,NULL,
271466,80,False,4,46,11,0 of 2,f;b
972993,78,False,1,47,11,NULL,
356372,33,False,2,48,12,0 of 1,b
632436,49,False,3,49,12,0 of 2,a;b
426055,43,False,1,50,12,0 of 1,b
2828,27,False,3,51,12,NULL,
744050,31,False,4,52,13,0 of 1,a
288604,77,False,4,53,13,NULL,
126101,92,False,1,54,13,0 of 2,l;f
185218,7,False,4,55,13,0 of 1,b
99099,12,False,4,56,14,0 of 1,b
361563,44,False,3,57,14,NULL,
461173,41,False,1,58,14,0 of 2,l;a
755956,86,False,1,59,14,NULL,
709445,4,False,1,60,15,NULL,
3490,76,False,4,61,15,NULL,
639930,88,False,4,62,15,0 of 2,l;b
879928,47,False,4,63,15,0 of 2,l;a
130336,68,False,4,64,16,0 of 1,b
585475,84,False,2,65,16,0 of 1,b
297147,11,False,3,66,16,NULL,
945112,79,False,3,67,16,0 of 1,b
9039,97,False,2,68,17,0 of 2,a;f
977090,2,False,4,69,17,0 of 1,b
411368,99,False,2,70,17,0 of 1,l
257213,15,False,2,71,17,0 of 1,l
394849,62,False,4,72,18,0 of 1,f
50382,65,False,2,73,18,0 of 2,b;a
672395,39,False,3,74,18,NULL,
231194,52,False,4,75,18,NULL,
993712,21,False,1,76,19,NULL,
865578,64,True,1,77,19,0 of 2,a;b
271294,6,False,4,78,19,0 of 1,a
566362,34,False,1,79,19,NULL,
174099,67,False,1,80,20,NULL,
307986,25,False,2,81,20,0 of 1,a
241843,72,True,1,82,20,0 of 1,a
371301,69,False,2,83,20,0 of 2,b;a
591319,3,False,1,84,21,0 of 2,l;a
943019,90,False,2,85,21,NULL,
974756,42,True,1,86,21,NULL,
121833,98,False,2,87,21,NULL,
128968,87,False,3,88,22,0 of 2,a;l
670809,28,False,3,89,22,0 of 1,f
510702,13,False,1,90,22,0 of 2,b;f
25775,83,False,1,91,22,NULL,
346099,85,False,4,92,23,0 of 2,a;f
563182,36,True,3,93,23,0 of 2,b;l
163980,38,False,2,94,23,0 of 1,b
832879,81,False,2,95,23,NULL,
417485,71,True,1,96,24,NULL,
657034,75,False,2,97,24,0 of 2,l;f
405731,46,False,2,98,24,0 of 1,l
912314,94,False,3,99,24,0 of 1,f
