PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
315584,58,False,4,00,0,0 of 1,f
665614,96,True,1,01,0,0 of 1,f
123172,18,False,4,02,0,0 of 2,f;l
510702,13,False,1,03,0,0 of 2,b;f
601261,10,False,2,04,1,0 of 1,a
997534,14,False,4,05,1,0 of 2,l;a
858687,17,False,2,06,1,NULL,
195948,73,False,3,07,1,NULL,
672395,39,False,3,08,2,NULL,
791319,32,False,1,09,2,0 of 2,b;l
32874,24,False,2,10,2,NULL,
25775,83,False,1,11,2,NULL,
585536,74,False,2,12,3,0 of 1,l
993712,21,False,1,13,3,NULL,
99099,12,False,4,14,3,0 of 1,b
163980,38,False,2,15,3,0 of 1,b
813616,60,False,4,16,4,0 of 1,f
632436,49,False,3,17,4,0 of 2,a;b
596054,26,False,2,18,4,NULL,
977090,2,False,4,19,4,0 of 1,b
535646,70,False,3,20,5,NULL,
591957,55,False,1,21,5,0 of 1,f
2828,27,False,3,22,5,NULL,
633699,37,False,1,23,5,0 of 2,l;b
356372,33,False,2,24,6,0 of 1,b
974756,42,True,1,25,6,NULL,
201733,57,False,2,26,6,0 of 1,a
50382,65,False,2,27,6,0 of 2,b;a
241843,72,True,1,28,7,0 of 1,a
361563,44,False,3,29,7,NULL,
928694,61,True,2,30,7,0 of 2,a;b
933787,1,False,1,31,7,NULL,
231194,52,False,4,32,8,NULL,
405731,46,False,2,33,8,0 of 1,l
297147,11,False,3,34,8,NULL,
908073,59,True,4,35,8,NULL,
783928,20,False,1,36,9,NULL,
566362,34,False,1,37,9,NULL,
307986,25,False,2,38,9,0 of 1,a
879928,47,False,4,39,9,0 of 2,l;a
126101,92,False,1,40,10,0 of 2,l;f
828141,82,False,1,41,10,0 of 1,b
643093,91,False,3,42,10,NULL,
744050,31,False,4,43,10,0 of 1,a
371301,69,False,2,44,11,0 of 2,b;a
943019,90,False,2,45,11,NULL,
18221,16,False,4,46,11,0 of 1,a
346099,85,False,4,47,11,0 of 2,a;f
709445,4,False,1,48,12,NULL,
563182,36,True,3,49,12,0 of 2,b;l
911352,63,False,1,50,12,NULL,
185218,7,False,4,51,12,0 of 1,b
657034,75,False,2,52,13,0 of 2,l;f
755956,86,False,1,53,13,NULL,
130336,68,False,4,54,13,0 of 1,b
257213,15,False,2,55,13,0 of 1,l
880390,35,False,4,56,14,0 of 1,l
271466,80,False,4,57,14,0 of 2,f;b
288604,77,False,4,58,14,NULL,
174099,67,False,1,59,14,NULL,
207612,23,False,3,60,15,NULL,
177749,50,False,3,61,15,NULL,
9039,97,False,2,62,15,0 of 2,a;f
670809,28,False,3,63,15,0 of 1,f
426055,43,False,1,64,16,0 of 1,b
634820,19,False,2,65,16,0 of 1,l
750491,0,True,4,66,16,0 of 1,l
823262,56,False,3,67,16,0 of 1,b
807515,30,False,2,68,17,NULL,
461173,41,False,1,69,17,0 of 2,l;a
417485,71,True,1,70,17,NULL,
972993,78,False,1,71,17,NULL,
923574,5,False,3,72,18,NULL,
128983,40,False,4,73,18,0 of 1,f
127620,95,False,1,74,18,0 of 1,b
804130,29,False,3,75,18,NULL,
128968,87,False,3,76,19,0 of 2,a;l
576870,22,False,1,77,19,NULL,
600789,8,False,3,78,19,NULL,
58780,89,False,3,79,19,0 of 1,l
271294,6,False,4,80,20,0 of 1,a
182304,9,False,2,81,20,NULL,
865578,64,True,1,82,20,0 of 2,a;b
411368,99,False,2,83,20,0 of 1,l
591319,3,False,1,84,21,0 of 2,l;a
945112,79,False,3,85,21,0 of 1,b
349578,53,True,2,86,21,0 of 1,a
585475,84,False,2,87,21,0 of 1,b
912314,94,False,3,88,22,0 of 1,f
75190,51,False,4,89,22,0 of 2,f;l
3490,76,False,4,90,22,NULL,
103031,66,False,3,91,22,0 of 1,l
493552,54,True,3,92,23,0 of 1,l
394849,62,False,4,93,23,0 of 1,f
639930,88,False,4,94,23,0 of 2,l;b
832879,81,False,2,95,23,NULL,
783718,93,False,4,96,24,NULL,
839507,45,True,4,97,24,NULL,
121833,98,False,2,98,24,NULL,
815802,48,False,2,99,24,NULL,
