PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
259756,40,False,2,00,0,0 of 2,|f||a|
379529,92,False,1,01,0,0 of 1,l
929345,71,False,3,02,0,NULL,
550816,37,False,2,03,0,NULL,
704861,43,True,3,04,1,NULL,
224213,82,False,3,05,1,0 of 2,|f||a|
621136,58,False,1,06,1,0 of 1,l
669506,32,False,2,07,1,0 of 1,b
300895,60,False,1,08,2,NULL,
912662,98,False,1,09,2,0 of 1,f
500968,34,False,3,10,2,0 of 2,|b||l|
561912,66,False,4,11,2,0 of 1,a
281699,33,False,4,12,3,0 of 1,l
278491,95,False,2,13,3,0 of 1,b
469732,99,True,4,14,3,0 of 1,l
116034,3,False,1,15,3,0 of 2,|f||a|
519988,38,False,4,16,4,0 of 1,f
346669,91,False,2,17,4,0 of 1,a
616520,44,False,1,18,4,NULL,
220873,5,True,4,19,4,0 of 1,a
264427,93,False,4,20,5,0 of 1,f
143197,85,False,3,21,5,0 of 1,a
792490,23,False,1,22,5,0 of 1,a
410664,73,False,4,23,5,NULL,
661462,21,False,1,24,6,NULL,
190188,76,False,3,25,6,0 of 1,f
724922,64,False,4,26,6,0 of 2,|b||f|
41122,1,False,2,27,6,0 of 1,f
138130,19,False,2,28,7,0 of 1,b
201194,16,False,2,29,7,0 of 1,l
441064,80,True,2,30,7,NULL,
819954,77,False,1,31,7,0 of 2,|l||a|
842068,69,False,3,32,8,NULL,
797762,9,False,3,33,8,0 of 1,l
789649,18,False,1,34,8,0 of 2,|a||f|
757213,14,False,2,35,8,0 of 2,|b||l|
458861,94,False,4,36,9,0 of 2,|l||f|
107816,26,False,4,37,9,0 of 2,|a||f|
453877,11,True,1,38,9,0 of 1,l
127088,96,False,4,39,9,0 of 2,|f||b|
643005,30,False,2,40,10,0 of 1,a
566842,46,False,3,41,10,0 of 2,|l||a|
737511,90,False,3,42,10,0 of 1,l
313291,0,False,2,43,10,NULL,
386832,27,False,3,44,11,0 of 2,|b||l|
828700,65,False,4,45,11,0 of 1,f
913784,4,False,3,46,11,0 of 1,l
103939,22,False,4,47,11,NULL,
510166,68,False,2,48,12,0 of 1,b
338868,53,False,2,49,12,0 of 1,l
763523,50,False,2,50,12,NULL,
101541,36,False,3,51,12,0 of 1,l
84213,97,False,2,52,13,0 of 2,|l||f|
967291,88,False,3,53,13,0 of 2,|f||l|
138155,48,False,3,54,13,0 of 1,f
271476,83,False,3,55,13,0 of 1,l
175034,20,False,1,56,14,0 of 1,f
897626,45,False,1,57,14,0 of 1,f
308482,78,False,3,58,14,0 of 1,b
372111,61,False,1,59,14,0 of 1,a
225211,2,False,2,60,15,0 of 1,f
315166,25,False,2,61,15,0 of 2,|f||l|
847476,56,False,3,62,15,0 of 1,a
542118,87,True,2,63,15,NULL,
110569,6,False,2,64,16,NULL,
917867,79,False,4,65,16,0 of 1,a
199754,63,False,4,66,16,0 of 1,a
575601,42,False,1,67,16,NULL,
285115,13,False,3,68,17,0 of 1,l
724790,47,False,2,69,17,0 of 2,|l||a|
324079,15,False,3,70,17,0 of 2,|l||a|
65418,75,False,1,71,17,0 of 2,|b||l|
370045,89,False,3,72,18,0 of 1,a
353717,52,False,2,73,18,0 of 1,f
423124,41,False,3,74,18,NULL,
18675,17,False,3,75,18,0 of 2,|a||f|
428013,74,True,3,76,19,0 of 2,|f||l|
546068,24,False,3,77,19,0 of 1,a
944952,31,False,2,78,19,0 of 2,|a||l|
613882,84,False,2,79,19,0 of 1,b
256622,55,False,4,80,20,0 of 2,|l||a|
721972,10,False,4,81,20,0 of 1,l
128209,57,False,1,82,20,0 of 1,b
596513,35,False,2,83,20,0 of 2,|a||f|
216142,51,False,4,84,21,0 of 1,l
613286,28,False,4,85,21,0 of 1,a
598348,8,False,3,86,21,0 of 1,b
721782,7,False,2,87,21,0 of 2,|f||a|
206405,39,False,2,88,22,NULL,
888311,72,False,1,89,22,0 of 2,|a||b|
276710,54,False,3,90,22,0 of 1,l
255582,70,False,4,91,22,0 of 1,b
113174,62,False,3,92,23,0 of 2,|l||b|
347660,86,False,3,93,23,0 of 1,a
11133,49,False,1,94,23,0 of 2,|l||f|
550267,67,False,2,95,23,0 of 2,|f||l|
749686,12,False,1,96,24,NULL,
473254,59,False,4,97,24,NULL,
286463,81,False,4,98,24,NULL,
368335,29,False,3,99,24,0 of 1,l
