PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
264427,93,False,4,00,0,0 of 1,f
721782,7,False,2,01,0,0 of 2,f;a
11133,49,False,1,10,0,0 of 2,l;f
65418,75,False,1,11,0,0 of 2,b;l
828700,65,False,4,02,1,0 of 1,f
138130,19,False,2,03,1,0 of 1,b
216142,51,False,4,12,1,0 of 1,l
737511,90,False,3,13,1,0 of 1,l
423124,41,False,3,04,2,NULL,
271476,83,False,3,05,2,0 of 1,l
143197,85,False,3,14,2,0 of 1,a
41122,1,False,2,15,2,0 of 1,f
220873,5,True,4,06,3,0 of 1,a
281699,33,False,4,07,3,0 of 1,l
519988,38,False,4,16,3,0 of 1,f
201194,16,False,2,17,3,0 of 1,l
724790,47,False,2,08,4,0 of 2,l;a
596513,35,False,2,09,4,0 of 2,a;f
370045,89,False,3,18,4,0 of 1,a
224213,82,False,3,19,4,0 of 2,f;a
643005,30,False,2,20,5,0 of 1,a
315166,25,False,2,21,5,0 of 2,f;l
410664,73,False,4,30,5,NULL,
84213,97,False,2,31,5,0 of 2,l;f
550816,37,False,2,22,6,NULL,
598348,8,False,3,23,6,0 of 1,b
616520,44,False,1,32,6,NULL,
724922,64,False,4,33,6,0 of 2,b;f
175034,20,False,1,24,7,0 of 1,f
669506,32,False,2,25,7,0 of 1,b
888311,72,False,1,34,7,0 of 2,a;b
110569,6,False,2,35,7,NULL,
116034,3,False,1,26,8,0 of 2,f;a
510166,68,False,2,27,8,0 of 1,b
721972,10,False,4,36,8,0 of 1,l
286463,81,False,4,37,8,NULL,
353717,52,False,2,28,9,0 of 1,f
749686,12,False,1,29,9,NULL,
347660,86,False,3,38,9,0 of 1,a
278491,95,False,2,39,9,0 of 1,b
566842,46,False,3,40,10,0 of 2,l;a
441064,80,True,2,41,10,NULL,
757213,14,False,2,50,10,0 of 2,b;l
113174,62,False,3,51,10,0 of 2,l;b
469732,99,True,4,42,11,0 of 1,l
453877,11,True,1,43,11,0 of 1,l
575601,42,False,1,52,11,NULL,
199754,63,False,4,53,11,0 of 1,a
842068,69,False,3,44,12,NULL,
300895,60,False,1,45,12,NULL,
386832,27,False,3,54,12,0 of 2,b;l
967291,88,False,3,55,12,0 of 2,f;l
190188,76,False,3,46,13,0 of 1,f
18675,17,False,3,47,13,0 of 2,a;f
313291,0,False,2,56,13,NULL,
225211,2,False,2,57,13,0 of 1,f
128209,57,False,1,48,14,0 of 1,b
428013,74,True,3,49,14,0 of 2,f;l
661462,21,False,1,58,14,NULL,
285115,13,False,3,59,14,0 of 1,l
613286,28,False,4,60,15,0 of 1,a
308482,78,False,3,61,15,0 of 1,b
929345,71,False,3,70,15,NULL,
763523,50,False,2,71,15,NULL,
338868,53,False,2,62,16,0 of 1,l
138155,48,False,3,63,16,0 of 1,f
917867,79,False,4,72,16,0 of 1,a
613882,84,False,2,73,16,0 of 1,b
792490,23,False,1,64,17,0 of 1,a
368335,29,False,3,65,17,0 of 1,l
500968,34,False,3,74,17,0 of 2,b;l
912662,98,False,1,75,17,0 of 1,f
103939,22,False,4,66,18,NULL,
107816,26,False,4,67,18,0 of 2,a;f
944952,31,False,2,76,18,0 of 2,a;l
542118,87,True,2,77,18,NULL,
913784,4,False,3,68,19,0 of 1,l
276710,54,False,3,69,19,0 of 1,l
256622,55,False,4,78,19,0 of 2,l;a
346669,91,False,2,79,19,0 of 1,a
101541,36,False,3,80,20,0 of 1,l
819954,77,False,1,81,20,0 of 2,l;a
550267,67,False,2,90,20,0 of 2,f;l
561912,66,False,4,91,20,0 of 1,a
797762,9,False,3,82,21,0 of 1,l
127088,96,False,4,83,21,0 of 2,f;b
847476,56,False,3,92,21,0 of 1,a
255582,70,False,4,93,21,0 of 1,b
379529,92,False,1,84,22,0 of 1,l
897626,45,False,1,85,22,0 of 1,f
704861,43,True,3,94,22,NULL,
259756,40,False,2,95,22,0 of 2,f;a
789649,18,False,1,86,23,0 of 2,a;f
473254,59,False,4,87,23,NULL,
458861,94,False,4,96,23,0 of 2,l;f
206405,39,False,2,97,23,NULL,
621136,58,False,1,88,24,0 of 1,l
324079,15,False,3,89,24,0 of 2,l;a
372111,61,False,1,98,24,0 of 1,a
546068,24,False,3,99,24,0 of 1,a
