PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
32874,24,False,2,00,0,NULL,
177749,50,False,3,01,0,NULL,
858687,17,False,2,02,0,NULL,
18221,16,False,4,03,0,0 of 1,a
461173,41,False,1,04,1,0 of 2,|l||a|
632436,49,False,3,05,1,0 of 2,|a||b|
596054,26,False,2,06,1,NULL,
307986,25,False,2,07,1,0 of 1,a
563182,36,True,3,08,2,0 of 2,|b||l|
510702,13,False,1,09,2,0 of 2,|b||f|
130336,68,False,4,10,2,0 of 1,b
634820,19,False,2,11,2,0 of 1,l
123172,18,False,4,12,3,0 of 2,|f||l|
807515,30,False,2,13,3,NULL,
672395,39,False,3,14,3,NULL,
709445,4,False,1,15,3,NULL,
880390,35,False,4,16,4,0 of 1,l
585536,74,False,2,17,4,0 of 1,l
828141,82,False,1,18,4,0 of 1,b
783928,20,False,1,19,4,NULL,
639930,88,False,4,20,5,0 of 2,|l||b|
591319,3,False,1,21,5,0 of 2,|l||a|
945112,79,False,3,22,5,0 of 1,b
58780,89,False,3,23,5,0 of 1,l
394849,62,False,4,24,6,0 of 1,f
815802,48,False,2,25,6,NULL,
923574,5,False,3,26,6,NULL,
566362,34,False,1,27,6,NULL,
804130,29,False,3,28,7,NULL,
928694,61,True,2,29,7,0 of 2,|a||b|
174099,67,False,1,30,7,NULL,
257213,15,False,2,31,7,0 of 1,l
185218,7,False,4,32,8,0 of 1,b
912314,94,False,3,33,8,0 of 1,f
121833,98,False,2,34,8,NULL,
361563,44,False,3,35,8,NULL,
128983,40,False,4,36,9,0 of 1,f
411368,99,False,2,37,9,0 of 1,l
839507,45,True,4,38,9,NULL,
601261,10,False,2,39,9,0 of 1,a
426055,43,False,1,40,10,0 of 1,b
633699,37,False,1,41,10,0 of 2,|l||b|
50382,65,False,2,42,10,0 of 2,|b||a|
865578,64,True,1,43,10,0 of 2,|a||b|
3490,76,False,4,44,11,NULL,
791319,32,False,1,45,11,0 of 2,|b||l|
933787,1,False,1,46,11,NULL,
832879,81,False,2,47,11,NULL,
25775,83,False,1,48,12,NULL,
103031,66,False,3,49,12,0 of 1,l
297147,11,False,3,50,12,NULL,
288604,77,False,4,51,12,NULL,
974756,42,True,1,52,13,NULL,
657034,75,False,2,53,13,0 of 2,|l||f|
600789,8,False,3,54,13,NULL,
665614,96,True,1,55,13,0 of 1,f
241843,72,True,1,56,14,0 of 1,a
943019,90,False,2,57,14,NULL,
195948,73,False,3,58,14,NULL,
977090,2,False,4,59,14,0 of 1,b
9039,97,False,2,60,15,0 of 2,|a||f|
755956,86,False,1,61,15,NULL,
493552,54,True,3,62,15,0 of 1,l
75190,51,False,4,63,15,0 of 2,|f||l|
356372,33,False,2,64,16,0 of 1,b
643093,91,False,3,65,16,NULL,
405731,46,False,2,66,16,0 of 1,l
2828,27,False,3,67,16,NULL,
813616,60,False,4,68,17,0 of 1,f
417485,71,True,1,69,17,NULL,
997534,14,False,4,70,17,0 of 2,|l||a|
670809,28,False,3,71,17,0 of 1,f
744050,31,False,4,72,18,0 of 1,a
163980,38,False,2,73,18,0 of 1,b
972993,78,False,1,74,18,NULL,
271294,6,False,4,75,18,0 of 1,a
585475,84,False,2,76,19,0 of 1,b
182304,9,False,2,77,19,NULL,
911352,63,False,1,78,19,NULL,
535646,70,False,3,79,19,NULL,
349578,53,True,2,80,20,0 of 1,a
879928,47,False,4,81,20,0 of 2,|l||a|
750491,0,True,4,82,20,0 of 1,l
126101,92,False,1,83,20,0 of 2,|l||f|
315584,58,False,4,84,21,0 of 1,f
231194,52,False,4,85,21,NULL,
271466,80,False,4,86,21,0 of 2,|f||b|
128968,87,False,3,87,21,0 of 2,|a||l|
207612,23,False,3,88,22,NULL,
993712,21,False,1,89,22,NULL,
823262,56,False,3,90,22,0 of 1,b
371301,69,False,2,91,22,0 of 2,|b||a|
591957,55,False,1,92,23,0 of 1,f
99099,12,False,4,93,23,0 of 1,b
783718,93,False,4,94,23,NULL,
127620,95,False,1,95,23,0 of 1,b
201733,57,False,2,96,24,0 of 1,a
576870,22,False,1,97,24,NULL,
346099,85,False,4,98,24,0 of 2,|a||f|
908073,59,True,4,99,24,NULL,
