PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
665614,96,True,1,00,0,0 of 1,f
596054,26,False,2,01,0,NULL,
9039,97,False,2,02,0,0 of 2,a;f
201733,57,False,2,03,0,0 of 1,a
75190,51,False,4,04,1,0 of 2,f;l
974756,42,True,1,05,1,NULL,
945112,79,False,3,06,1,0 of 1,b
99099,12,False,4,07,1,0 of 1,b
182304,9,False,2,08,2,NULL,
858687,17,False,2,09,2,NULL,
943019,90,False,2,10,2,NULL,
807515,30,False,2,11,2,NULL,
908073,59,True,4,12,3,NULL,
823262,56,False,3,13,3,0 of 1,b
18221,16,False,4,14,3,0 of 1,a
783928,20,False,1,15,3,NULL,
127620,95,False,1,16,4,0 of 1,b
426055,43,False,1,17,4,0 of 1,b
288604,77,False,4,18,4,NULL,
417485,71,True,1,19,4,NULL,
601261,10,False,2,20,5,0 of 1,a
643093,91,False,3,21,5,NULL,
585475,84,False,2,22,5,0 of 1,b
2828,27,False,3,23,5,NULL,
993712,21,False,1,24,6,NULL,
791319,32,False,1,25,6,0 of 2,b;l
128983,40,False,4,26,6,0 of 1,f
185218,7,False,4,27,6,0 of 1,b
25775,83,False,1,28,7,NULL,
709445,4,False,1,29,7,NULL,
600789,8,False,3,30,7,NULL,
912314,94,False,3,31,7,0 of 1,f
271466,80,False,4,32,8,0 of 2,f;b
563182,36,True,3,33,8,0 of 2,b;l
297147,11,False,3,34,8,NULL,
813616,60,False,4,35,8,0 of 1,f
535646,70,False,3,36,9,NULL,
32874,24,False,2,37,9,NULL,
670809,28,False,3,38,9,0 of 1,f
591319,3,False,1,39,9,0 of 2,l;a
783718,93,False,4,40,10,NULL,
928694,61,True,2,41,10,0 of 2,a;b
510702,13,False,1,42,10,0 of 2,b;f
997534,14,False,4,43,10,0 of 2,l;a
639930,88,False,4,44,11,0 of 2,l;b
815802,48,False,2,45,11,NULL,
880390,35,False,4,46,11,0 of 1,l
977090,2,False,4,47,11,0 of 1,b
58780,89,False,3,48,12,0 of 1,l
121833,98,False,2,49,12,NULL,
231194,52,False,4,50,12,NULL,
911352,63,False,1,51,12,NULL,
128968,87,False,3,52,13,0 of 2,a;l
933787,1,False,1,53,13,NULL,
744050,31,False,4,54,13,0 of 1,a
633699,37,False,1,55,13,0 of 2,l;b
163980,38,False,2,56,14,0 of 1,b
349578,53,True,2,57,14,0 of 1,a
405731,46,False,2,58,14,0 of 1,l
356372,33,False,2,59,14,0 of 1,b
411368,99,False,2,60,15,0 of 1,l
207612,23,False,3,61,15,NULL,
804130,29,False,3,62,15,NULL,
394849,62,False,4,63,15,0 of 1,f
126101,92,False,1,64,16,0 of 2,l;f
103031,66,False,3,65,16,0 of 1,l
346099,85,False,4,66,16,0 of 2,a;f
839507,45,True,4,67,16,NULL,
832879,81,False,2,68,17,NULL,
371301,69,False,2,69,17,0 of 2,b;a
241843,72,True,1,70,17,0 of 1,a
634820,19,False,2,71,17,0 of 1,l
972993,78,False,1,72,18,NULL,
195948,73,False,3,73,18,NULL,
591957,55,False,1,74,18,0 of 1,f
750491,0,True,4,75,18,0 of 1,l
174099,67,False,1,76,19,NULL,
865578,64,True,1,77,19,0 of 2,a;b
672395,39,False,3,78,19,NULL,
585536,74,False,2,79,19,0 of 1,l
566362,34,False,1,80,20,NULL,
123172,18,False,4,81,20,0 of 2,f;l
257213,15,False,2,82,20,0 of 1,l
3490,76,False,4,83,20,NULL,
271294,6,False,4,84,21,0 of 1,a
361563,44,False,3,85,21,NULL,
879928,47,False,4,86,21,0 of 2,l;a
828141,82,False,1,87,21,0 of 1,b
315584,58,False,4,88,22,0 of 1,f
923574,5,False,3,89,22,NULL,
177749,50,False,3,90,22,NULL,
657034,75,False,2,91,22,0 of 2,l;f
50382,65,False,2,92,23,0 of 2,b;a
461173,41,False,1,93,23,0 of 2,l;a
307986,25,False,2,94,23,0 of 1,a
632436,49,False,3,95,23,0 of 2,a;b
130336,68,False,4,96,24,0 of 1,b
755956,86,False,1,97,24,NULL,
576870,22,False,1,98,24,NULL,
493552,54,True,3,99,24,0 of 1,l
