PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
643005,30,False,2,1,0,1 of 1,
338868,53,False,2,40,0,1 of 1,
749686,12,False,1,59,0,NULL,
469732,99,True,4,74,0,1 of 1,
792490,23,False,1,3,1,1 of 1,
127088,96,False,4,49,1,1 of 2,
500968,34,False,3,58,1,1 of 2,[b]
300895,60,False,1,92,1,NULL,
276710,54,False,3,17,2,1 of 1,
724790,47,False,2,33,2,1 of 2,
828700,65,False,4,48,2,1 of 1,
550816,37,False,2,67,2,NULL,
453877,11,True,1,23,3,1 of 1,
819954,77,False,1,4,3,1 of 2,[l]
315166,25,False,2,44,3,1 of 2,[l]
613286,28,False,4,87,3,1 of 1,
661462,21,False,1,53,4,NULL,
757213,14,False,2,65,4,1 of 2,[l]
379529,92,False,1,77,4,1 of 1,
199754,63,False,4,89,4,1 of 1,
519988,38,False,4,11,5,1 of 1,
138155,48,False,3,34,5,1 of 1,
41122,1,False,2,37,5,1 of 1,
721782,7,False,2,99,5,1 of 2,[f]
944952,31,False,2,22,6,1 of 2,
842068,69,False,3,36,6,NULL,
441064,80,True,2,76,6,NULL,
225211,2,False,2,81,6,1 of 1,
285115,13,False,3,5,7,1 of 1,
255582,70,False,4,51,7,1 of 1,
128209,57,False,1,72,7,1 of 1,
224213,82,False,3,90,7,1 of 2,[a]
561912,66,False,4,39,8,1 of 1,
913784,4,False,3,57,8,0 of 1,[l]
259756,40,False,2,75,8,1 of 2,[f]
372111,61,False,1,91,8,1 of 1,
546068,24,False,3,12,9,1 of 1,
473254,59,False,4,2,9,NULL,
621136,58,False,1,46,9,1 of 1,
313291,0,False,2,63,9,NULL,
308482,78,False,3,21,10,1 of 1,
370045,89,False,3,43,10,1 of 1,
428013,74,True,3,56,10,1 of 2,
103939,22,False,4,93,10,NULL,
346669,91,False,2,19,11,1 of 1,
596513,35,False,2,28,11,1 of 2,
724922,64,False,4,61,11,1 of 2,[b]
797762,9,False,3,66,11,1 of 1,
550267,67,False,2,15,12,1 of 2,
286463,81,False,4,27,12,NULL,
897626,45,False,1,86,12,1 of 1,
575601,42,False,1,97,12,NULL,
116034,3,False,1,30,13,1 of 2,[a]
143197,85,False,3,47,13,1 of 1,
65418,75,False,1,8,13,1 of 2,
888311,72,False,1,9,13,1 of 2,[a]
347660,86,False,3,10,14,1 of 1,
278491,95,False,2,60,14,1 of 1,
175034,20,False,1,69,14,1 of 1,
763523,50,False,2,98,14,NULL,
917867,79,False,4,16,15,1 of 1,
598348,8,False,3,62,15,1 of 1,
510166,68,False,2,85,15,1 of 1,
101541,36,False,3,88,15,1 of 1,
264427,93,False,4,13,16,1 of 1,
256622,55,False,4,31,16,1 of 2,[a]
220873,5,True,4,41,16,1 of 1,
616520,44,False,1,79,16,NULL,
542118,87,True,2,26,17,NULL,
929345,71,False,3,35,17,NULL,
669506,32,False,2,45,17,1 of 1,
789649,18,False,1,95,17,1 of 2,[a]
721972,10,False,4,14,18,1 of 1,
613882,84,False,2,25,18,1 of 1,
281699,33,False,4,38,18,1 of 1,
353717,52,False,2,83,18,1 of 1,
138130,19,False,2,32,19,1 of 1,
324079,15,False,3,6,19,1 of 2,[l]
423124,41,False,3,82,19,NULL,
110569,6,False,2,96,19,NULL,
271476,83,False,3,100,20,1 of 1,
18675,17,False,3,42,20,1 of 2,[a]
216142,51,False,4,73,20,0 of 1,[l]
201194,16,False,2,78,20,1 of 1,
704861,43,True,3,50,21,NULL,
847476,56,False,3,68,21,1 of 1,
458861,94,False,4,70,21,1 of 2,[f]
107816,26,False,4,80,21,1 of 2,
737511,90,False,3,20,22,0 of 1,[l]
967291,88,False,3,52,22,1 of 2,[f]
912662,98,False,1,64,22,1 of 1,
410664,73,False,4,7,22,NULL,
206405,39,False,2,24,23,NULL,
386832,27,False,3,54,23,1 of 2,[b]
84213,97,False,2,71,23,1 of 2,[l]
11133,49,False,1,84,23,1 of 2,
190188,76,False,3,18,24,1 of 1,
113174,62,False,3,29,24,1 of 2,[b]
368335,29,False,3,55,24,1 of 1,
566842,46,False,3,94,24,1 of 2,
