PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
130336,68,False,4,00,0,0 of 1,b
2828,27,False,3,01,0,NULL,
828141,82,False,1,02,0,0 of 1,b
123172,18,False,4,03,0,0 of 2,|f||l|
563182,36,True,3,04,1,0 of 2,|b||l|
231194,52,False,4,05,1,NULL,
207612,23,False,3,06,1,NULL,
823262,56,False,3,07,1,0 of 1,b
307986,25,False,2,08,2,0 of 1,a
18221,16,False,4,09,2,0 of 1,a
411368,99,False,2,10,2,0 of 1,l
813616,60,False,4,11,2,0 of 1,f
361563,44,False,3,12,3,NULL,
3490,76,False,4,13,3,NULL,
933787,1,False,1,14,3,NULL,
879928,47,False,4,15,3,0 of 2,|l||a|
271294,6,False,4,16,4,0 of 1,a
632436,49,False,3,17,4,0 of 2,|a||b|
99099,12,False,4,18,4,0 of 1,b
858687,17,False,2,19,4,NULL,
426055,43,False,1,20,5,0 of 1,b
185218,7,False,4,21,5,0 of 1,b
880390,35,False,4,22,5,0 of 1,l
750491,0,True,4,23,5,0 of 1,l
591957,55,False,1,24,6,0 of 1,f
865578,64,True,1,25,6,0 of 2,|a||b|
195948,73,False,3,26,6,NULL,
566362,34,False,1,27,6,NULL,
25775,83,False,1,28,7,NULL,
493552,54,True,3,29,7,0 of 1,l
121833,98,False,2,30,7,NULL,
804130,29,False,3,31,7,NULL,
744050,31,False,4,32,8,0 of 1,a
510702,13,False,1,33,8,0 of 2,|b||f|
755956,86,False,1,34,8,NULL,
945112,79,False,3,35,8,0 of 1,b
665614,96,True,1,36,9,0 of 1,f
912314,94,False,3,37,9,0 of 1,f
672395,39,False,3,38,9,NULL,
535646,70,False,3,39,9,NULL,
633699,37,False,1,40,10,0 of 2,|l||b|
832879,81,False,2,41,10,NULL,
346099,85,False,4,42,10,0 of 2,|a||f|
634820,19,False,2,43,10,0 of 1,l
657034,75,False,2,44,11,0 of 2,|l||f|
9039,97,False,2,45,11,0 of 2,|a||f|
127620,95,False,1,46,11,0 of 1,b
791319,32,False,1,47,11,0 of 2,|b||l|
128968,87,False,3,48,12,0 of 2,|a||l|
591319,3,False,1,49,12,0 of 2,|l||a|
709445,4,False,1,50,12,NULL,
807515,30,False,2,51,12,NULL,
32874,24,False,2,52,13,NULL,
977090,2,False,4,53,13,0 of 1,b
908073,59,True,4,54,13,NULL,
349578,53,True,2,55,13,0 of 1,a
585536,74,False,2,56,14,0 of 1,l
271466,80,False,4,57,14,0 of 2,|f||b|
288604,77,False,4,58,14,NULL,
50382,65,False,2,59,14,0 of 2,|b||a|
371301,69,False,2,60,15,0 of 2,|b||a|
997534,14,False,4,61,15,0 of 2,|l||a|
163980,38,False,2,62,15,0 of 1,b
174099,67,False,1,63,15,NULL,
815802,48,False,2,64,16,NULL,
974756,42,True,1,65,16,NULL,
297147,11,False,3,66,16,NULL,
783928,20,False,1,67,16,NULL,
972993,78,False,1,68,17,NULL,
576870,22,False,1,69,17,NULL,
639930,88,False,4,70,17,0 of 2,|l||b|
993712,21,False,1,71,17,NULL,
600789,8,False,3,72,18,NULL,
182304,9,False,2,73,18,NULL,
585475,84,False,2,74,18,0 of 1,b
911352,63,False,1,75,18,NULL,
394849,62,False,4,76,19,0 of 1,f
126101,92,False,1,77,19,0 of 2,|l||f|
596054,26,False,2,78,19,NULL,
923574,5,False,3,79,19,NULL,
601261,10,False,2,80,20,0 of 1,a
177749,50,False,3,81,20,NULL,
103031,66,False,3,82,20,0 of 1,l
417485,71,True,1,83,20,NULL,
839507,45,True,4,84,21,NULL,
461173,41,False,1,85,21,0 of 2,|l||a|
201733,57,False,2,86,21,0 of 1,a
670809,28,False,3,87,21,0 of 1,f
128983,40,False,4,88,22,0 of 1,f
943019,90,False,2,89,22,NULL,
928694,61,True,2,90,22,0 of 2,|a||b|
241843,72,True,1,91,22,0 of 1,a
257213,15,False,2,92,23,0 of 1,l
783718,93,False,4,93,23,NULL,
643093,91,False,3,94,23,NULL,
315584,58,False,4,95,23,0 of 1,f
356372,33,False,2,96,24,0 of 1,b
405731,46,False,2,97,24,0 of 1,l
75190,51,False,4,98,24,0 of 2,|f||l|
58780,89,False,3,99,24,0 of 1,l
