PID,StudentName,VIP,Score,CID,TeamID,Priority Score,Unsatisfied Preferences
103939,22,False,4,00,0,NULL,
704861,43,True,3,01,0,NULL,
220873,5,True,4,02,0,0 of 1,a
368335,29,False,3,03,0,0 of 1,l
225211,2,False,2,04,1,0 of 1,f
792490,23,False,1,05,1,0 of 1,a
84213,97,False,2,06,1,0 of 2,l;f
128209,57,False,1,07,1,0 of 1,b
550267,67,False,2,08,2,0 of 2,f;l
347660,86,False,3,09,2,0 of 1,a
271476,83,False,3,10,2,0 of 1,l
138155,48,False,3,11,2,0 of 1,f
281699,33,False,4,12,3,0 of 1,l
107816,26,False,4,13,3,0 of 2,a;f
616520,44,False,1,14,3,NULL,
643005,30,False,2,15,3,0 of 1,a
757213,14,False,2,16,4,0 of 2,b;l
372111,61,False,1,17,4,0 of 1,a
596513,35,False,2,18,4,0 of 2,a;f
929345,71,False,3,19,4,NULL,
41122,1,False,2,20,5,0 of 1,f
423124,41,False,3,21,5,NULL,
286463,81,False,4,22,5,NULL,
353717,52,False,2,23,5,0 of 1,f
264427,93,False,4,24,6,0 of 1,f
338868,53,False,2,25,6,0 of 1,l
113174,62,False,3,26,6,0 of 2,l;b
428013,74,True,3,27,6,0 of 2,f;l
199754,63,False,4,28,7,0 of 1,a
897626,45,False,1,29,7,0 of 1,f
224213,82,False,3,30,7,0 of 2,f;a
500968,34,False,3,31,7,0 of 2,b;l
143197,85,False,3,32,8,0 of 1,a
201194,16,False,2,33,8,0 of 1,l
519988,38,False,4,34,8,0 of 1,f
737511,90,False,3,35,8,0 of 1,l
370045,89,False,3,36,9,0 of 1,a
441064,80,True,2,37,9,NULL,
550816,37,False,2,38,9,NULL,
315166,25,False,2,39,9,0 of 2,f;l
138130,19,False,2,40,10,0 of 1,b
255582,70,False,4,41,10,0 of 1,b
721782,7,False,2,42,10,0 of 2,f;a
566842,46,False,3,43,10,0 of 2,l;a
386832,27,False,3,44,11,0 of 2,b;l
724922,64,False,4,45,11,0 of 2,b;f
621136,58,False,1,46,11,0 of 1,l
789649,18,False,1,47,11,0 of 2,a;f
276710,54,False,3,48,12,0 of 1,l
101541,36,False,3,49,12,0 of 1,l
110569,6,False,2,50,12,NULL,
917867,79,False,4,51,12,0 of 1,a
561912,66,False,4,52,13,0 of 1,a
575601,42,False,1,53,13,NULL,
190188,76,False,3,54,13,0 of 1,f
11133,49,False,1,55,13,0 of 2,l;f
749686,12,False,1,56,14,NULL,
206405,39,False,2,57,14,NULL,
944952,31,False,2,58,14,0 of 2,a;l
285115,13,False,3,59,14,0 of 1,l
346669,91,False,2,60,15,0 of 1,a
669506,32,False,2,61,15,0 of 1,b
828700,65,False,4,62,15,0 of 1,f
324079,15,False,3,63,15,0 of 2,l;a
888311,72,False,1,64,16,0 of 2,a;b
379529,92,False,1,65,16,0 of 1,l
259756,40,False,2,66,16,0 of 2,f;a
797762,9,False,3,67,16,0 of 1,l
469732,99,True,4,68,17,0 of 1,l
127088,96,False,4,69,17,0 of 2,f;b
847476,56,False,3,70,17,0 of 1,a
661462,21,False,1,71,17,NULL,
65418,75,False,1,72,18,0 of 2,b;l
453877,11,True,1,73,18,0 of 1,l
458861,94,False,4,74,18,0 of 2,l;f
763523,50,False,2,75,18,NULL,
116034,3,False,1,76,19,0 of 2,f;a
613882,84,False,2,77,19,0 of 1,b
18675,17,False,3,78,19,0 of 2,a;f
308482,78,False,3,79,19,0 of 1,b
216142,51,False,4,80,20,0 of 1,l
313291,0,False,2,81,20,NULL,
300895,60,False,1,82,20,NULL,
819954,77,False,1,83,20,0 of 2,l;a
542118,87,True,2,84,21,NULL,
510166,68,False,2,85,21,0 of 1,b
473254,59,False,4,86,21,NULL,
278491,95,False,2,87,21,0 of 1,b
842068,69,False,3,88,22,NULL,
913784,4,False,3,89,22,0 of 1,l
410664,73,False,4,90,22,NULL,
721972,10,False,4,91,22,0 of 1,l
724790,47,False,2,92,23,0 of 2,l;a
967291,88,False,3,93,23,0 of 2,f;l
598348,8,False,3,94,23,0 of 1,b
256622,55,False,4,95,23,0 of 2,l;a
175034,20,False,1,96,24,0 of 1,f
546068,24,False,3,97,24,0 of 1,a
912662,98,False,1,98,24,0 of 1,f
613286,28,False,4,99,24,0 of 1,a
